aug_id,original_id,sample_frequency,name,description,source,url,country_name,location,time stamp,Latitude,Longitude,region_name,country_code,region_code
aishub2864,2864,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Morayfield,India Standard Time 21:05:43 19/10/2021,-27.10893,152.95031,The Commonwealth of Australia,AUS,036
aishub2556,2556,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Franklin,India Standard Time 21:05:43 19/10/2021,-43.0886,147.01125,The Commonwealth of Australia,AUS,036
aishub2675,2675,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Sydney,India Standard Time 21:05:43 19/10/2021,-33.8696,151.20691,The Commonwealth of Australia,AUS,036
aishub2701,2701,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,O'Connor,India Standard Time 21:05:43 19/10/2021,-35.25907,149.11531,The Commonwealth of Australia,AUS,036
aishub2234,2234,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Mt Arthur (N.Tasmania),India Standard Time 21:05:43 19/10/2021,-41.27,147.28,The Commonwealth of Australia,AUS,036
aishub2995,2995,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Kingston,India Standard Time 21:05:43 19/10/2021,-29.05459,167.96628,The Commonwealth of Australia,AUS,036
aishub3354,3354,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Port Hedland,India Standard Time 21:05:43 19/10/2021,-20.31346,118.57726,The Commonwealth of Australia,AUS,036
aishub2288,2288,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Johanna,India Standard Time 21:05:43 19/10/2021,-38.75553,143.38604,The Commonwealth of Australia,AUS,036
aishub3175,3175,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Austria,Vienna,India Standard Time 21:05:43 19/10/2021,48.20263,16.36842,The Republic of Austria,AUT,040
aishub2520,2520,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Austria,Vienna,India Standard Time 21:05:43 19/10/2021,48.20263,16.36842,The Republic of Austria,AUT,040
aishub2798,2798,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Austria,Linz,India Standard Time 21:05:43 19/10/2021,48.30423,14.28812,The Republic of Austria,AUT,040
aishub2984,2984,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Azerbaijan,Baku,India Standard Time 21:05:43 19/10/2021,40.41066,49.87222,The Republic of Azerbaijan,AZE,031
aishub2445,2445,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Bahamas,Freeport,India Standard Time 21:05:43 19/10/2021,26.53559,-78.69696,The Commonwealth of The Bahamas,BHS,044
aishub3459,3459,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Oostende,India Standard Time 21:05:43 19/10/2021,51.23122,2.91266,The Kingdom of Belgium,BEL,056
aishub2061,2061,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Ostend,India Standard Time 21:05:43 19/10/2021,51.23122,2.91266,The Kingdom of Belgium,BEL,056
aishub3359,3359,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Schoten,India Standard Time 21:05:43 19/10/2021,51.25104,4.49798,The Kingdom of Belgium,BEL,056
aishub2276,2276,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Schilde,India Standard Time 21:05:43 19/10/2021,51.23938,4.58024,The Kingdom of Belgium,BEL,056
aishub2300,2300,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Antwerp Harbour 1,India Standard Time 21:05:43 19/10/2021,51.21689,5.10942,The Kingdom of Belgium,BEL,056
aishub2404,2404,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Bruges,India Standard Time 21:05:43 19/10/2021,51.20847,3.2245,The Kingdom of Belgium,BEL,056
aishub3075,3075,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Aalst,India Standard Time 21:05:43 19/10/2021,50.93624,4.04268,The Kingdom of Belgium,BEL,056
aishub3249,3249,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Antwerp,India Standard Time 21:05:43 19/10/2021,51.22212,4.39769,The Kingdom of Belgium,BEL,056
aishub3215,3215,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Antwerp,India Standard Time 21:05:43 19/10/2021,51.22212,4.39769,The Kingdom of Belgium,BEL,056
aishub3483,3483,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,WIjnegem,India Standard Time 21:05:43 19/10/2021,51.22822,4.52661,The Kingdom of Belgium,BEL,056
aishub2145,2145,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Antwerp,India Standard Time 21:05:43 19/10/2021,51.22212,4.39769,The Kingdom of Belgium,BEL,056
aishub2292,2292,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Gent,India Standard Time 21:05:43 19/10/2021,51.05563,3.72856,The Kingdom of Belgium,BEL,056
aishub2546,2546,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Merchtem,India Standard Time 21:05:43 19/10/2021,50.95854,4.23199,The Kingdom of Belgium,BEL,056
aishub3152,3152,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Zeebrugge,India Standard Time 21:05:43 19/10/2021,51.33099,3.20698,The Kingdom of Belgium,BEL,056
aishub2981,2981,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Oostende,India Standard Time 21:05:43 19/10/2021,51.23122,2.91266,The Kingdom of Belgium,BEL,056
aishub2127,2127,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Izegem,India Standard Time 21:05:43 19/10/2021,50.92057,3.21477,The Kingdom of Belgium,BEL,056
aishub2723,2723,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Antwerp Harbour 2,India Standard Time 21:05:43 19/10/2021,51.19386,5.02848,The Kingdom of Belgium,BEL,056
aishub2709,2709,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,"Watervliet, St Laureins",India Standard Time 21:05:43 19/10/2021,51.27586,3.62614,The Kingdom of Belgium,BEL,056
aishub2850,2850,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Brazil,Fortaleza,India Standard Time 21:05:43 19/10/2021,-3.71841,-38.54288,The Federative Republic of Brazil,BRA,076
aishub2517,2517,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Brazil,Belem,India Standard Time 21:05:43 19/10/2021,-1.45643,-48.50327,The Federative Republic of Brazil,BRA,076
aishub3489,3489,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Brazil,Maceio,India Standard Time 21:05:43 19/10/2021,-9.66648,-35.73495,The Federative Republic of Brazil,BRA,076
aishub2929,2929,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Brazil,Curitiba,India Standard Time 21:05:43 19/10/2021,-25.43998,-49.27654,The Federative Republic of Brazil,BRA,076
aishub3019,3019,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Bulgaria,Varna,India Standard Time 21:05:43 19/10/2021,43.2063,27.92523,The Republic of Bulgaria,BGR,100
aishub2576,2576,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Bulgaria,Varna,India Standard Time 21:05:43 19/10/2021,43.2063,27.92523,The Republic of Bulgaria,BGR,100
aishub2818,2818,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Canada,Montreal,India Standard Time 21:05:43 19/10/2021,45.5124,-73.55469,Canada,CAN,124
aishub2025,2025,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Canada,"Windsor, Ontario",India Standard Time 21:05:43 19/10/2021,42.31785,-83.03387,Canada,CAN,124
aishub2766,2766,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=4,Angola,Zaire,India Standard Time 21:05:43 19/10/2021,-6.6152,13.57777,The Republic of Angola,AGO,024
aishub3061,3061,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=4,Argentina,Buenos Aires,India Standard Time 21:05:43 19/10/2021,-34.60849,-58.37344,The Argentine Republic,ARG,032
aishub2739,2739,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=4,Australia,Townsville,India Standard Time 21:05:43 19/10/2021,-19.25712,146.82138,The Commonwealth of Australia,AUS,036
aishub3354,3354,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=4,Australia,Port Hedland,India Standard Time 21:05:43 19/10/2021,-20.31346,118.57726,The Commonwealth of Australia,AUS,036
aishub2556,2556,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=4,Australia,Franklin,India Standard Time 21:05:43 19/10/2021,-43.0886,147.01125,The Commonwealth of Australia,AUS,036
aishub2801,2801,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=4,Australia,Glenorchy,India Standard Time 21:05:43 19/10/2021,-36.90956,142.65848,The Commonwealth of Australia,AUS,036
